/home/fonwin/f9utws/logs/20190826/omstws.log.TwsNew.x4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
333728|20190826033210.447289|20190826033210.447314|20190826033210.447366|25|52|4|1|2
333730|20190826033210.447306|20190826033210.447315|20190826033210.447368|9|53|17|1|2
333732|20190826033210.447311|20190826033210.447317|20190826033210.447370|6|53|5|2|2
333734|20190826033210.447317|20190826033210.447342|20190826033210.447373|25|31|6|25|3
333736|20190826033210.447335|20190826033210.447348|20190826033210.447375|13|27|18|6|2
333738|20190826033210.447339|20190826033210.447350|20190826033210.447377|11|27|4|2|2
333740|20190826033210.447345|20190826033210.447352|20190826033210.447378|7|26|6|2|1
333742|20190826033210.447352|20190826033210.447366|20190826033210.447380|14|14|7|14|2
333744|20190826033210.447358|20190826033210.447373|20190826033210.447382|15|9|6|7|2
333746|20190826033210.447361|20190826033210.447374|20190826033210.447394|13|20|3|1|12
333748|20190826033210.447369|20190826033210.447376|20190826033210.447396|7|20|8|2|2
333750|20190826033210.447374|20190826033210.447381|20190826033210.447398|7|17|5|5|2
333752|20190826033210.447379|20190826033210.447445|20190826033210.447460|66|15|5|64|62
333754|20190826033210.447399|20190826033210.447452|20190826033210.447463|53|11|20|7|3
333756|20190826033210.447402|20190826033210.447453|20190826033210.447466|51|13|3|1|3
333758|20190826033210.447405|20190826033210.447454|20190826033210.447468|49|14|3|1|2
333760|20190826033210.447417|20190826033210.447455|20190826033210.447470|38|15|12|1|2
333762|20190826033210.447420|20190826033210.447456|20190826033210.447472|36|16|3|1|2
333764|20190826033210.447423|20190826033210.447457|20190826033210.447474|34|17|3|1|2
333766|20190826033210.447426|20190826033210.447457|20190826033210.447477|31|20|3|0|3
333768|20190826033210.447430|20190826033210.447471|20190826033210.447479|41|8|4|14|2
333770|20190826033210.447433|20190826033210.447473|20190826033210.447481|40|8|3|2|2
333772|20190826033210.447436|20190826033210.447474|20190826033210.447483|38|9|3|1|2
333774|20190826033210.447440|20190826033210.447475|20190826033210.447485|35|10|4|1|2
333776|20190826033210.447447|20190826033210.447475|20190826033210.447487|28|12|7|0|2
333778|20190826033210.447450|20190826033210.447476|20190826033210.447489|26|13|3|1|2
333780|20190826033210.447453|20190826033210.447477|20190826033210.447491|24|14|3|1|2
333782|20190826033210.447457|20190826033210.447478|20190826033210.447494|21|16|4|1|3
333784|20190826033210.447461|20190826033210.447485|20190826033210.447496|24|11|4|7|2
333786|20190826033210.447465|20190826033210.447486|20190826033210.447498|21|12|4|1|2
333788|20190826033210.447474|20190826033210.447486|20190826033210.447500|12|14|9|0|2
333790|20190826033210.447477|20190826033210.447487|20190826033210.447502|10|15|3|1|2
333792|20190826033210.447481|20190826033210.447490|20190826033210.447504|9|14|4|3|2
333794|20190826033210.447487|20190826033210.447497|20190826033210.447506|10|9|6|7|2
333796|20190826033210.447490|20190826033210.447502|20190826033210.447508|12|6|3|5|2
333798|20190826033210.447494|20190826033210.447503|20190826033210.447510|9|7|4|1|2
333800|20190826033210.447500|20190826033210.447506|20190826033210.447512|6|6|6|3|2
333802|20190826033210.447506|20190826033210.447519|20190826033210.447530|13|11|6|13|18
333804|20190826033210.447512|20190826033210.447521|20190826033210.447533|9|12|6|2|3
333806|20190826033210.447516|20190826033210.447524|20190826033210.447536|8|12|4|3|3
333808|20190826033210.447522|20190826033210.447536|20190826033210.447545|14|9|6|12|9
333810|20190826033210.447529|20190826033210.447544|20190826033210.447548|15|4|7|8|3
333812|20190826033210.447532|20190826033210.447545|20190826033210.447551|13|6|3|1|3
333814|20190826033210.447540|20190826033210.447548|20190826033210.447554|8|6|8|3|3
333816|20190826033210.447545|20190826033210.447556|20190826033210.447565|11|9|5|8|11
333818|20190826033210.447548|20190826033210.447563|20190826033210.447568|15|5|3|7|3
333820|20190826033210.447552|20190826033210.447564|20190826033210.447571|12|7|4|1|3
333822|20190826033210.447559|20190826033210.447566|20190826033210.447573|7|7|7|2|2
333824|20190826033210.447564|20190826033210.447571|20190826033210.447575|7|4|5|5|2
333826|20190826033210.447568|20190826033210.447573|20190826033210.447578|5|5|4|2|3
333828|20190826033210.447573|20190826033210.447586|20190826033210.447594|13|8|5|13|16
333830|20190826033210.447578|20190826033210.447595|20190826033210.447603|17|8|5|9|9
333832|20190826033210.447581|20190826033210.447597|20190826033210.447606|16|9|3|2|3
333834|20190826033210.447588|20190826033210.447605|20190826033210.447609|17|4|7|8|3
333836|20190826033210.447591|20190826033210.447606|20190826033210.447611|15|5|3|1|2
333838|20190826033210.447598|20190826033210.447611|20190826033210.447619|13|8|7|5|8
333840|20190826033210.447601|20190826033210.447613|20190826033210.447622|12|9|3|2|3
333842|20190826033210.447608|20190826033210.447616|20190826033210.447624|8|8|7|3|2
333844|20190826033210.447614|20190826033210.447628|20190826033210.447636|14|8|6|12|12
333846|20190826033210.447621|20190826033210.447637|20190826033210.447646|16|9|7|9|10
333848|20190826033210.447624|20190826033210.447640|20190826033210.447648|16|8|3|3|2
333850|20190826033210.447631|20190826033210.447647|20190826033210.447651|16|4|7|7|3
333852|20190826033210.447634|20190826033210.447648|20190826033210.447654|14|6|3|1|3
333854|20190826033210.447640|20190826033210.447653|20190826033210.447660|13|7|6|5|6
333856|20190826033210.447644|20190826033210.447656|20190826033210.447663|12|7|4|3|3
333858|20190826033210.447651|20190826033210.447658|20190826033210.447666|7|8|7|2|3
333860|20190826033210.447657|20190826033210.447664|20190826033210.447668|7|4|6|6|2
333862|20190826033210.447660|20190826033210.447667|20190826033210.447671|7|4|3|3|3
333864|20190826033210.447666|20190826033210.447679|20190826033210.447687|13|8|6|12|16
333866|20190826033210.447672|20190826033210.447685|20190826033210.447690|13|5|6|6|3
333868|20190826033210.447675|20190826033210.447686|20190826033210.447692|11|6|3|1|2
333870|20190826033210.447682|20190826033210.447688|20190826033210.447695|6|7|7|2|3
333872|20190826033210.447687|20190826033210.447694|20190826033210.447697|7|3|5|6|2
333874|20190826033210.447691|20190826033210.447696|20190826033210.447700|5|4|4|2|3
333876|20190826033210.447697|20190826033210.447709|20190826033210.447719|12|10|6|13|19
333878|20190826033210.447703|20190826033210.447712|20190826033210.447721|9|9|6|3|2
333880|20190826033210.447707|20190826033210.447719|20190826033210.447724|12|5|4|7|3
333882|20190826033210.447712|20190826033210.447720|20190826033210.447726|8|6|5|1|2
333884|20190826033210.447716|20190826033210.447722|20190826033210.447729|6|7|4|2|3
333886|20190826033210.447722|20190826033210.447734|20190826033210.447742|12|8|6|12|13
333888|20190826033210.447727|20190826033210.447743|20190826033210.447752|16|9|5|9|10
333890|20190826033210.447730|20190826033210.447745|20190826033210.447754|15|9|3|2|2
333892|20190826033210.447737|20190826033210.447753|20190826033210.447757|16|4|7|8|3
333894|20190826033210.447740|20190826033210.447754|20190826033210.447760|14|6|3|1|3
333896|20190826033210.447746|20190826033210.447760|20190826033210.447768|14|8|6|6|8
333898|20190826033210.447750|20190826033210.447762|20190826033210.447771|12|9|4|2|3
333900|20190826033210.447756|20190826033210.447765|20190826033210.447774|9|9|6|3|3
333902|20190826033210.447762|20190826033210.447773|20190826033210.447779|11|6|6|8|5
333904|20190826033210.447766|20190826033210.447780|20190826033210.447788|14|8|4|7|9
333906|20190826033210.447770|20190826033210.447782|20190826033210.447791|12|9|4|2|3
333908|20190826033210.447776|20190826033210.447785|20190826033210.447794|9|9|6|3|3
333910|20190826033210.447782|20190826033210.447793|20190826033210.447797|11|4|6|8|3
333912|20190826033210.447786|20190826033210.447798|20190826033210.447807|12|9|4|5|10
333914|20190826033210.447789|20190826033210.447800|20190826033210.447810|11|10|3|2|3
333916|20190826033210.447796|20190826033210.447803|20190826033210.447813|7|10|7|3|3
333918|20190826033210.447802|20190826033210.447814|20190826033210.447822|12|8|6|11|9
333920|20190826033210.447808|20190826033210.447821|20190826033210.447825|13|4|6|7|3
333922|20190826033210.447811|20190826033210.447822|20190826033210.447828|11|6|3|1|3
333924|20190826033210.447817|20190826033210.447824|20190826033210.447831|7|7|6|2|3
333926|20190826033210.447823|20190826033210.447830|20190826033210.447835|7|5|6|6|4
333928|20190826033210.447827|20190826033210.447833|20190826033210.447838|6|5|4|3|3
333930|20190826033210.447833|20190826033210.447845|20190826033210.447853|12|8|6|12|15
333932|20190826033210.447838|20190826033210.447848|20190826033210.447856|10|8|5|3|3
333934|20190826033210.447843|20190826033210.447850|20190826033210.447859|7|9|5|2|3
333936|20190826033210.447848|20190826033210.447856|20190826033210.447862|8|6|5|6|3
333938|20190826033210.447852|20190826033210.447859|20190826033210.447864|7|5|4|3|2
333940|20190826033210.447858|20190826033210.447869|20190826033210.447877|11|8|6|10|13
333942|20190826033210.447863|20190826033210.447875|20190826033210.447880|12|5|5|6|3
333944|20190826033210.447866|20190826033210.447877|20190826033210.447883|11|6|3|2|3
333946|20190826033210.447873|20190826033210.447879|20190826033210.447885|6|6|7|2|2
333948|20190826033210.447879|20190826033210.447891|20190826033210.447899|12|8|6|12|14
333950|20190826033210.447884|20190826033210.447893|20190826033210.447912|9|19|5|2|13
333952|20190826033210.447888|20190826033210.447896|20190826033210.447915|8|19|4|3|3
333954|20190826033210.447894|20190826033210.447901|20190826033210.447917|7|16|6|5|2
333956|20190826033210.447898|20190826033210.447919|20190826033210.447927|21|8|4|18|10
333958|20190826033210.447917|20190826033210.447929|20190826033210.447937|12|8|19|10|10
333960|20190826033210.447921|20190826033210.447938|20190826033210.447946|17|8|4|9|9
333962|20190826033210.447925|20190826033210.447940|20190826033210.447949|15|9|4|2|3
333964|20190826033210.447931|20190826033210.447948|20190826033210.447952|17|4|6|8|3
333966|20190826033210.447935|20190826033210.447949|20190826033210.447955|14|6|4|1|3
333968|20190826033210.447941|20190826033210.447957|20190826033210.447966|16|9|6|8|11
333970|20190826033210.447945|20190826033210.447959|20190826033210.447969|14|10|4|2|3
333972|20190826033210.447951|20190826033210.447967|20190826033210.447972|16|5|6|8|3
333974|20190826033210.447954|20190826033210.447968|20190826033210.447974|14|6|3|1|2
333976|20190826033210.447960|20190826033210.447974|20190826033210.447982|14|8|6|6|8
333978|20190826033210.447964|20190826033210.447977|20190826033210.447985|13|8|4|3|3
333980|20190826033210.447970|20190826033210.447983|20190826033210.447987|13|4|6|6|2
333982|20190826033210.447976|20190826033210.447984|20190826033210.447991|8|7|6|1|4
333984|20190826033210.447981|20190826033210.447987|20190826033210.447993|6|6|5|3|2
333986|20190826033210.447987|20190826033210.447998|20190826033210.448006|11|8|6|11|13
333988|20190826033210.447992|20190826033210.448005|20190826033210.448009|13|4|5|7|3
333990|20190826033210.447995|20190826033210.448006|20190826033210.448012|11|6|3|1|3
333992|20190826033210.448001|20190826033210.448008|20190826033210.448015|7|7|6|2|3
333994|20190826033210.448007|20190826033210.448014|20190826033210.448021|7|7|6|6|6
333996|20190826033210.448010|20190826033210.448022|20190826033210.448030|12|8|3|8|9
333998|20190826033210.448015|20190826033210.448024|20190826033210.448033|9|9|5|2|3
334000|20190826033210.448020|20190826033210.448027|20190826033210.448036|7|9|5|3|3
334002|20190826033210.448025|20190826033210.448032|20190826033210.448039|7|7|5|5|3
334004|20190826033210.448029|20190826033210.448034|20190826033210.448042|5|8|4|2|3
334006|20190826033210.448034|20190826033210.448046|20190826033210.448054|12|8|5|12|12
334008|20190826033210.448039|20190826033210.448049|20190826033210.448057|10|8|5|3|3
334010|20190826033210.448043|20190826033210.448055|20190826033210.448060|12|5|4|6|3
334012|20190826033210.448049|20190826033210.448056|20190826033210.448062|7|6|6|1|2
334014|20190826033210.448053|20190826033210.448059|20190826033210.448066|6|7|4|3|4
334016|20190826033210.448058|20190826033210.448070|20190826033210.448079|12|9|5|11|13
334018|20190826033210.448063|20190826033210.448080|20190826033210.448088|17|8|5|10|9
334020|20190826033210.448067|20190826033210.448082|20190826033210.448091|15|9|4|2|3
334022|20190826033210.448073|20190826033210.448091|20190826033210.448098|18|7|6|9|7
334024|20190826033210.448076|20190826033210.448093|20190826033210.448101|17|8|3|2|3
334026|20190826033210.448083|20190826033210.448101|20190826033210.448108|18|7|7|8|7
334028|20190826033210.448086|20190826033210.448103|20190826033210.448111|17|8|3|2|3
334030|20190826033210.448094|20190826033210.448112|20190826033210.448120|18|8|8|9|9
334032|20190826033210.448097|20190826033210.448114|20190826033210.448123|17|9|3|2|3
334034|20190826033210.448104|20190826033210.448123|20190826033210.448128|19|5|7|9|5
334036|20190826033210.448108|20190826033210.448125|20190826033210.448131|17|6|4|2|3
334038|20190826033210.448115|20190826033210.448133|20190826033210.448141|18|8|7|8|10
334040|20190826033210.448119|20190826033210.448135|20190826033210.448144|16|9|4|2|3
334042|20190826033210.448126|20190826033210.448143|20190826033210.448147|17|4|7|8|3
334044|20190826033210.448129|20190826033210.448144|20190826033210.448150|15|6|3|1|3
334046|20190826033210.448136|20190826033210.448149|20190826033210.448153|13|4|7|5|3
334048|20190826033210.448139|20190826033210.448150|20190826033210.448157|11|7|3|1|4
334050|20190826033210.448146|20190826033210.448152|20190826033210.448160|6|8|7|2|3
334052|20190826033210.448151|20190826033210.448163|20190826033210.448172|12|9|5|11|12
334054|20190826033210.448157|20190826033210.448173|20190826033210.448181|16|8|6|10|9
334056|20190826033210.448160|20190826033210.448175|20190826033210.448184|15|9|3|2|3
334058|20190826033210.448167|20190826033210.448183|20190826033210.448187|16|4|7|8|3
334060|20190826033210.448170|20190826033210.448184|20190826033210.448190|14|6|3|1|3
334062|20190826033210.448176|20190826033210.448192|20190826033210.448201|16|9|6|8|11
334064|20190826033210.448179|20190826033210.448195|20190826033210.448204|16|9|3|3|3
334066|20190826033210.448186|20190826033210.448203|20190826033210.448207|17|4|7|8|3
334068|20190826033210.448189|20190826033210.448204|20190826033210.448212|15|8|3|1|5
334070|20190826033210.448196|20190826033210.448210|20190826033210.448216|14|6|7|6|4
334072|20190826033210.448199|20190826033210.448211|20190826033210.448219|12|8|3|1|3
334074|20190826033210.448206|20190826033210.448213|20190826033210.448221|7|8|7|2|2
334076|20190826033210.448211|20190826033210.448219|20190826033210.448226|8|7|5|6|5
334078|20190826033210.448215|20190826033210.448221|20190826033210.448229|6|8|4|2|3
334080|20190826033210.448220|20190826033210.448234|20190826033210.448242|14|8|5|13|13
334082|20190826033210.448227|20190826033210.448241|20190826033210.448245|14|4|7|7|3
334084|20190826033210.448230|20190826033210.448242|20190826033210.448248|12|6|3|1|3
334086|20190826033210.448237|20190826033210.448244|20190826033210.448251|7|7|7|2|3
334088|20190826033210.448242|20190826033210.448249|20190826033210.448254|7|5|5|5|3
334090|20190826033210.448246|20190826033210.448251|20190826033210.448256|5|5|4|2|2
334092|20190826033210.448252|20190826033210.448265|20190826033210.448283|13|18|6|14|27
334094|20190826033210.448257|20190826033210.448268|20190826033210.448287|11|19|5|3|4
334096|20190826033210.448261|20190826033210.448274|20190826033210.448290|13|16|4|6|3
334098|20190826033210.448268|20190826033210.448275|20190826033210.448293|7|18|7|1|3
334100|20190826033210.448272|20190826033210.448278|20190826033210.448295|6|17|4|3|2
334102|20190826033210.448278|20190826033210.448293|20190826033210.448300|15|7|6|15|5
334104|20190826033210.448283|20190826033210.448295|20190826033210.448303|12|8|5|2|3
334106|20190826033210.448286|20190826033210.448303|20190826033210.448310|17|7|3|8|7
334108|20190826033210.448289|20190826033210.448305|20190826033210.448313|16|8|3|2|3
334110|20190826033210.448296|20190826033210.448313|20190826033210.448320|17|7|7|8|7
334112|20190826033210.448300|20190826033210.448315|20190826033210.448323|15|8|4|2|3
334114|20190826033210.448306|20190826033210.448323|20190826033210.448329|17|6|6|8|6
334116|20190826033210.448309|20190826033210.448324|20190826033210.448332|15|8|3|1|3
334118|20190826033210.448315|20190826033210.448332|20190826033210.448341|17|9|6|8|9
334120|20190826033210.448319|20190826033210.448335|20190826033210.448344|16|9|4|3|3
334122|20190826033210.448326|20190826033210.448343|20190826033210.448347|17|4|7|8|3
334124|20190826033210.448329|20190826033210.448344|20190826033210.448350|15|6|3|1|3
334126|20190826033210.448335|20190826033210.448350|20190826033210.448357|15|7|6|6|7
334128|20190826033210.448339|20190826033210.448352|20190826033210.448360|13|8|4|2|3
334130|20190826033210.448345|20190826033210.448358|20190826033210.448363|13|5|6|6|3
334132|20190826033210.448351|20190826033210.448359|20190826033210.448366|8|7|6|1|3
334134|20190826033210.448356|20190826033210.448361|20190826033210.448368|5|7|5|2|2
334136|20190826033210.448361|20190826033210.448371|20190826033210.448380|10|9|5|10|12
334138|20190826033210.448365|20190826033210.448378|20190826033210.448383|13|5|4|7|3
334140|20190826033210.448369|20190826033210.448380|20190826033210.448386|11|6|4|2|3
334142|20190826033210.448374|20190826033210.448382|20190826033210.448389|8|7|5|2|3
334144|20190826033210.448380|20190826033210.448387|20190826033210.448392|7|5|6|5|3
334146|20190826033210.448383|20190826033210.448389|20190826033210.448394|6|5|3|2|2
334148|20190826033210.448388|20190826033210.448399|20190826033210.448407|11|8|5|10|13
334150|20190826033210.448393|20190826033210.448406|20190826033210.448411|13|5|5|7|4
334152|20190826033210.448397|20190826033210.448408|20190826033210.448414|11|6|4|2|3
334154|20190826033210.448402|20190826033210.448411|20190826033210.448416|9|5|5|3|2
334156|20190826033210.448408|20190826033210.448418|20190826033210.448426|10|8|6|7|10
334158|20190826033210.448411|20190826033210.448428|20190826033210.448436|17|8|3|10|10
334160|20190826033210.448415|20190826033210.448430|20190826033210.448439|15|9|4|2|3
334162|20190826033210.448421|20190826033210.448436|20190826033210.448442|15|6|6|6|3
334164|20190826033210.448425|20190826033210.448437|20190826033210.448444|12|7|4|1|2
334166|20190826033210.448432|20190826033210.448439|20190826033210.448447|7|8|7|2|3
334168|20190826033210.448438|20190826033210.448448|20190826033210.448456|10|8|6|9|9
334170|20190826033210.448441|20190826033210.448455|20190826033210.448459|14|4|3|7|3
334172|20190826033210.448445|20190826033210.448456|20190826033210.448461|11|5|4|1|2
334174|20190826033210.448451|20190826033210.448458|20190826033210.448464|7|6|6|2|3
334176|20190826033210.448456|20190826033210.448464|20190826033210.448473|8|9|5|6|9
334178|20190826033210.448460|20190826033210.448467|20190826033210.448476|7|9|4|3|3
334180|20190826033210.448465|20190826033210.448473|20190826033210.448479|8|6|5|6|3
334182|20190826033210.448469|20190826033210.448475|20190826033210.448481|6|6|4|2|2
334184|20190826033210.448474|20190826033210.448480|20190826033210.448484|6|4|5|5|3
334186|20190826033210.448478|20190826033210.448483|20190826033210.448486|5|3|4|3|2
334188|20190826033210.448484|20190826033210.448496|20190826033210.448504|12|8|6|13|18
334190|20190826033210.448489|20190826033210.448505|20190826033210.448513|16|8|5|9|9
334192|20190826033210.448493|20190826033210.448507|20190826033210.448516|14|9|4|2|3
334194|20190826033210.448499|20190826033210.448516|20190826033210.448521|17|5|6|9|5
334196|20190826033210.448502|20190826033210.448517|20190826033210.448524|15|7|3|1|3
334198|20190826033210.448508|20190826033210.448525|20190826033210.448534|17|9|6|8|10
334200|20190826033210.448512|20190826033210.448527|20190826033210.448536|15|9|4|2|2
334202|20190826033210.448519|20190826033210.448535|20190826033210.448539|16|4|7|8|3
334204|20190826033210.448522|20190826033210.448537|20190826033210.448542|15|5|3|2|3
334206|20190826033210.448528|20190826033210.448557|20190826033210.448573|29|16|6|20|31
334208|20190826033210.448532|20190826033210.448567|20190826033210.448576|35|9|4|10|3
334210|20190826033210.448539|20190826033210.448568|20190826033210.448579|29|11|7|1|3
334212|20190826033210.448542|20190826033210.448569|20190826033210.448582|27|13|3|1|3
334214|20190826033210.448551|20190826033210.448574|20190826033210.448585|23|11|9|5|3
334216|20190826033210.448569|20190826033210.448591|20190826033210.448600|22|9|18|17|15
334218|20190826033210.448574|20190826033210.448594|20190826033210.448602|20|8|5|3|2
334220|20190826033210.448577|20190826033210.448594|20190826033210.448605|17|11|3|0|3
334222|20190826033210.448588|20190826033210.448610|20190826033210.448618|22|8|11|16|13
334224|20190826033210.448603|20190826033210.448612|20190826033210.448621|9|9|15|2|3
334226|20190826033210.448610|20190826033210.448629|20190826033210.448637|19|8|7|17|16
334228|20190826033210.448623|20190826033210.448643|20190826033210.448652|20|9|13|14|15
334230|20190826033210.448631|20190826033210.448645|20190826033210.448654|14|9|8|2|2
334232|20190826033210.448637|20190826033210.448655|20190826033210.448663|18|8|6|10|9
334234|20190826033210.448646|20190826033210.448657|20190826033210.448666|11|9|9|2|3
334236|20190826033210.448655|20190826033210.448671|20190826033210.448680|16|9|9|14|14
334238|20190826033210.448667|20190826033210.448688|20190826033210.448696|21|8|12|17|16
334240|20190826033210.448683|20190826033210.448694|20190826033210.448699|11|5|16|6|3
334242|20190826033210.448692|20190826033210.448706|20190826033210.448715|14|9|9|12|16
334244|20190826033210.448698|20190826033210.448715|20190826033210.448724|17|9|6|9|9
334246|20190826033210.448709|20190826033210.448717|20190826033210.448727|8|10|11|2|3
334248|20190826033210.448717|20190826033210.448731|20190826033210.448739|14|8|8|14|12
334250|20190826033210.448726|20190826033210.448749|20190826033210.448757|23|8|9|18|18
334252|20190826033210.448742|20190826033210.448758|20190826033210.448766|16|8|16|9|9
334254|20190826033210.448751|20190826033210.448760|20190826033210.448769|9|9|9|2|3
334256|20190826033210.448759|20190826033210.448775|20190826033210.448783|16|8|8|15|14
334258|20190826033210.448767|20190826033210.448791|20190826033210.448800|24|9|8|16|17
334260|20190826033210.448779|20190826033210.448793|20190826033210.448803|14|10|12|2|3
334262|20190826033210.448787|20190826033210.448807|20190826033210.448816|20|9|8|14|13
334264|20190826033210.448803|20190826033210.448821|20190826033210.448829|18|8|16|14|13
334266|20190826033210.448811|20190826033210.448823|20190826033210.448832|12|9|8|2|3
334268|20190826033210.448816|20190826033210.448833|20190826033210.448842|17|9|5|10|10
334270|20190826033210.448825|20190826033210.448835|20190826033210.448845|10|10|9|2|3
334272|20190826033210.448833|20190826033210.448862|20190826033210.448870|29|8|8|27|25
334274|20190826033210.448859|20190826033210.448879|20190826033210.448888|20|9|26|17|18
334276|20190826033210.448871|20190826033210.448884|20190826033210.448892|13|8|12|5|4
334278|20190826033210.448878|20190826033210.448896|20190826033210.448904|18|8|7|12|12
334280|20190826033210.448887|20190826033210.448898|20190826033210.448907|11|9|9|2|3
334282|20190826033210.448895|20190826033210.448914|20190826033210.448922|19|8|8|16|15
334284|20190826033210.448908|20190826033210.448930|20190826033210.448939|22|9|13|16|17
334286|20190826033210.448918|20190826033210.448932|20190826033210.448942|14|10|10|2|3
334288|20190826033210.448923|20190826033210.448947|20190826033210.448955|24|8|5|15|13
334290|20190826033210.448932|20190826033210.448949|20190826033210.448958|17|9|9|2|3
334292|20190826033210.448943|20190826033210.448962|20190826033210.448971|19|9|11|13|13
334294|20190826033210.448957|20190826033210.448978|20190826033210.448986|21|8|14|16|15
334296|20190826033210.448973|20190826033210.448992|20190826033210.449001|19|9|16|14|15
334298|20190826033210.448981|20190826033210.448995|20190826033210.449004|14|9|8|3|3
334300|20190826033210.448986|20190826033210.448998|20190826033210.449009|12|11|5|3|5
334302|20190826033210.448993|20190826033210.448999|20190826033210.449012|6|13|7|1|3
334304|20190826033210.448999|20190826033210.449009|20190826033210.449015|10|6|6|10|3
334306|20190826033210.449006|20190826033210.449024|20190826033210.449033|18|9|7|15|18
334308|20190826033210.449013|20190826033210.449027|20190826033210.449036|14|9|7|3|3
334310|20190826033210.449021|20190826033210.449041|20190826033210.449050|20|9|8|14|14
334312|20190826033210.449035|20190826033210.449050|20190826033210.449058|15|8|14|9|8
334314|20190826033210.449046|20190826033210.449059|20190826033210.449068|13|9|11|9|10
334316|20190826033210.449053|20190826033210.449070|20190826033210.449078|17|8|7|11|10
334318|20190826033210.449064|20190826033210.449078|20190826033210.449086|14|8|11|8|8
334320|20190826033210.449069|20190826033210.449080|20190826033210.449090|11|10|5|2|4
334322|20190826033210.449080|20190826033210.449096|20190826033210.449105|16|9|11|16|15
334324|20190826033210.449089|20190826033210.449111|20190826033210.449119|22|8|9|15|14
334326|20190826033210.449099|20190826033210.449113|20190826033210.449122|14|9|10|2|3
334328|20190826033210.449108|20190826033210.449126|20190826033210.449135|18|9|9|13|13
334330|20190826033210.449122|20190826033210.449137|20190826033210.449145|15|8|14|11|10
334332|20190826033210.449133|20190826033210.449152|20190826033210.449169|19|17|11|15|24
334334|20190826033210.449140|20190826033210.449154|20190826033210.449172|14|18|7|2|3
334336|20190826033210.449149|20190826033210.449178|20190826033210.449186|29|8|9|24|14
334338|20190826033210.449174|20190826033210.449195|20190826033210.449204|21|9|25|17|18
334340|20190826033210.449181|20190826033210.449198|20190826033210.449207|17|9|7|3|3
334342|20190826033210.449191|20190826033210.449204|20190826033210.449210|13|6|10|6|3
334344|20190826033210.449202|20190826033210.449214|20190826033210.449231|12|17|11|10|21
334346|20190826033210.449207|20190826033210.449235|20190826033210.449247|28|12|5|21|16
334348|20190826033210.449233|20190826033210.449249|20190826033210.449258|16|9|26|14|11
334350|20190826033210.449246|20190826033210.449258|20190826033210.449267|12|9|13|9|9
334352|20190826033210.449251|20190826033210.449260|20190826033210.449269|9|9|5|2|2
334354|20190826033210.449259|20190826033210.449276|20190826033210.449285|17|9|8|16|16
334356|20190826033210.449268|20190826033210.449291|20190826033210.449300|23|9|9|15|15
