/home/fonwin/f9utws/logs/20190826/omstws.log.TwsNew.g4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
537|20190826031325.528510|20190826031325.528525|20190826031325.528533|15|8|8|9|9
539|20190826031325.528521|20190826031325.528535|20190826031325.528543|14|8|11|10|10
541|20190826031325.528528|20190826031325.528554|20190826031325.528562|26|8|7|19|19
543|20190826031325.528538|20190826031325.528556|20190826031325.528565|18|9|10|2|3
545|20190826031325.528547|20190826031325.528569|20190826031325.528577|22|8|9|13|12
547|20190826031325.528556|20190826031325.528571|20190826031325.528580|15|9|9|2|3
549|20190826031325.528566|20190826031325.528588|20190826031325.528597|22|9|10|17|17
551|20190826031325.528579|20190826031325.528596|20190826031325.528603|17|7|13|8|6
553|20190826031325.528587|20190826031325.528599|20190826031325.528606|12|7|8|3|3
555|20190826031325.528598|20190826031325.528621|20190826031325.528629|23|8|11|22|23
557|20190826031325.528622|20190826031325.528643|20190826031325.528652|21|9|24|22|23
559|20190826031325.528637|20190826031325.528657|20190826031325.528666|20|9|15|14|14
561|20190826031325.528652|20190826031325.528674|20190826031325.528683|22|9|15|17|17
563|20190826031325.528666|20190826031325.528679|20190826031325.528686|13|7|14|5|3
565|20190826031325.528673|20190826031325.528689|20190826031325.528697|16|8|7|10|11
567|20190826031325.528686|20190826031325.528709|20190826031325.528718|23|9|13|20|21
569|20190826031325.528699|20190826031325.528717|20190826031325.528725|18|8|13|8|7
571|20190826031325.528706|20190826031325.528720|20190826031325.528728|14|8|7|3|3
573|20190826031325.528717|20190826031325.528728|20190826031325.528736|11|8|11|8|8
575|20190826031325.528724|20190826031325.528745|20190826031325.528754|21|9|7|17|18
577|20190826031325.528731|20190826031325.528747|20190826031325.528756|16|9|7|2|2
579|20190826031325.528742|20190826031325.528763|20190826031325.528772|21|9|11|16|16
581|20190826031325.528755|20190826031325.528772|20190826031325.528780|17|8|13|9|8
583|20190826031325.528761|20190826031325.528774|20190826031325.528783|13|9|6|2|3
585|20190826031325.528770|20190826031325.528781|20190826031325.528785|11|4|9|7|2
587|20190826031325.528779|20190826031325.528795|20190826031325.528803|16|8|9|14|18
589|20190826031325.528793|20190826031325.528811|20190826031325.528820|18|9|14|16|17
591|20190826031325.528806|20190826031325.528820|20190826031325.528829|14|9|13|9|9
593|20190826031325.528815|20190826031325.528828|20190826031325.528835|13|7|9|8|6
595|20190826031325.528823|20190826031325.528845|20190826031325.528853|22|8|8|17|18
597|20190826031325.528837|20190826031325.528861|20190826031325.528870|24|9|14|16|17
599|20190826031325.528847|20190826031325.528863|20190826031325.528872|16|9|10|2|2
601|20190826031325.528857|20190826031325.528880|20190826031325.528889|23|9|10|17|17
603|20190826031325.528870|20190826031325.528887|20190826031325.528891|17|4|13|7|2
605|20190826031325.528878|20190826031325.528888|20190826031325.528894|10|6|8|1|3
607|20190826031325.528889|20190826031325.528906|20190826031325.528915|17|9|11|18|21
609|20190826031325.528898|20190826031325.528926|20190826031325.528935|28|9|9|20|20
611|20190826031325.528908|20190826031325.528928|20190826031325.528938|20|10|10|2|3
613|20190826031325.528916|20190826031325.528932|20190826031325.528940|16|8|8|4|2
615|20190826031325.528924|20190826031325.528943|20190826031325.528952|19|9|8|11|12
617|20190826031325.528935|20190826031325.528946|20190826031325.528955|11|9|11|3|3
619|20190826031325.528943|20190826031325.528962|20190826031325.528970|19|8|8|16|15
621|20190826031325.528953|20190826031325.528964|20190826031325.528973|11|9|10|2|3
623|20190826031325.528961|20190826031325.528975|20190826031325.528983|14|8|8|11|10
625|20190826031325.528974|20190826031325.528992|20190826031325.529000|18|8|13|17|17
627|20190826031325.528987|20190826031325.529001|20190826031325.529009|14|8|13|9|9
629|20190826031325.528998|20190826031325.529018|20190826031325.529027|20|9|11|17|18
631|20190826031325.529005|20190826031325.529020|20190826031325.529031|15|11|7|2|4
633|20190826031325.529015|20190826031325.529035|20190826031325.529044|20|9|10|15|13
635|20190826031325.529027|20190826031325.529039|20190826031325.529047|12|8|12|4|3
637|20190826031325.529034|20190826031325.529054|20190826031325.529063|20|9|7|15|16
639|20190826031325.529046|20190826031325.529062|20190826031325.529065|16|3|12|8|2
641|20190826031325.529052|20190826031325.529063|20190826031325.529068|11|5|6|1|3
643|20190826031325.529063|20190826031325.529078|20190826031325.529087|15|9|11|15|19
645|20190826031325.529073|20190826031325.529092|20190826031325.529101|19|9|10|14|14
647|20190826031325.529088|20190826031325.529112|20190826031325.529120|24|8|15|20|19
649|20190826031325.529103|20190826031325.529116|20190826031325.529123|13|7|15|4|3
651|20190826031325.529110|20190826031325.529130|20190826031325.529138|20|8|7|14|15
653|20190826031325.529122|20190826031325.529138|20190826031325.529146|16|8|12|8|8
655|20190826031325.529127|20190826031325.529140|20190826031325.529148|13|8|5|2|2
657|20190826031325.529137|20190826031325.529148|20190826031325.529156|11|8|10|8|8
659|20190826031325.529143|20190826031325.529152|20190826031325.529159|9|7|6|4|3
661|20190826031325.529152|20190826031325.529164|20190826031325.529173|12|9|9|12|14
663|20190826031325.529157|20190826031325.529174|20190826031325.529182|17|8|5|10|9
665|20190826031325.529160|20190826031325.529176|20190826031325.529184|16|8|3|2|2
667|20190826031325.529167|20190826031325.529184|20190826031325.529191|17|7|7|8|7
669|20190826031325.529170|20190826031325.529186|20190826031325.529193|16|7|3|2|2
671|20190826031325.529176|20190826031325.529194|20190826031325.529202|18|8|6|8|9
673|20190826031325.529180|20190826031325.529196|20190826031325.529206|16|10|4|2|4
675|20190826031325.529187|20190826031325.529204|20190826031325.529208|17|4|7|8|2
677|20190826031325.529191|20190826031325.529205|20190826031325.529210|14|5|4|1|2
679|20190826031325.529197|20190826031325.529211|20190826031325.529220|14|9|6|6|10
681|20190826031325.529201|20190826031325.529213|20190826031325.529222|12|9|4|2|2
683|20190826031325.529208|20190826031325.529217|20190826031325.529225|9|8|7|4|3
685|20190826031325.529213|20190826031325.529222|20190826031325.529227|9|5|5|5|2
687|20190826031325.529217|20190826031325.529228|20190826031325.529236|11|8|4|6|9
689|20190826031325.529220|20190826031325.529230|20190826031325.529239|10|9|3|2|3
691|20190826031325.529230|20190826031325.529238|20190826031325.529242|8|4|10|8|3
693|20190826031325.529235|20190826031325.529245|20190826031325.529254|10|9|5|7|12
695|20190826031325.529238|20190826031325.529247|20190826031325.529256|9|9|3|2|2
697|20190826031325.529243|20190826031325.529250|20190826031325.529259|7|9|5|3|3
699|20190826031325.529249|20190826031325.529261|20190826031325.529269|12|8|6|11|10
701|20190826031325.529255|20190826031325.529271|20190826031325.529279|16|8|6|10|10
703|20190826031325.529259|20190826031325.529273|20190826031325.529282|14|9|4|2|3
705|20190826031325.529264|20190826031325.529280|20190826031325.529284|16|4|5|7|2
707|20190826031325.529268|20190826031325.529281|20190826031325.529287|13|6|4|1|3
709|20190826031325.529274|20190826031325.529292|20190826031325.529300|18|8|6|11|13
711|20190826031325.529277|20190826031325.529294|20190826031325.529303|17|9|3|2|3
713|20190826031325.529283|20190826031325.529295|20190826031325.529305|12|10|6|1|2
715|20190826031325.529289|20190826031325.529301|20190826031325.529307|12|6|6|6|2
717|20190826031325.529294|20190826031325.529317|20190826031325.529325|23|8|5|16|18
719|20190826031325.529304|20190826031325.529319|20190826031325.529328|15|9|10|2|3
721|20190826031325.529314|20190826031325.529335|20190826031325.529344|21|9|10|16|16
723|20190826031325.529327|20190826031325.529344|20190826031325.529352|17|8|13|9|8
725|20190826031325.529333|20190826031325.529346|20190826031325.529355|13|9|6|2|3
727|20190826031325.529343|20190826031325.529356|20190826031325.529365|13|9|10|10|10
729|20190826031325.529347|20190826031325.529363|20190826031325.529368|16|5|4|7|3
731|20190826031325.529358|20190826031325.529373|20190826031325.529382|15|9|11|10|14
733|20190826031325.529365|20190826031325.529380|20190826031325.529388|15|8|7|7|6
735|20190826031325.529372|20190826031325.529381|20190826031325.529391|9|10|7|1|3
737|20190826031325.529382|20190826031325.529397|20190826031325.529406|15|9|10|16|15
739|20190826031325.529392|20190826031325.529413|20190826031325.529422|21|9|10|16|16
741|20190826031325.529406|20190826031325.529426|20190826031325.529435|20|9|14|13|13
743|20190826031325.529416|20190826031325.529429|20190826031325.529447|13|18|10|3|12
745|20190826031325.529423|20190826031325.529445|20190826031325.529450|22|5|7|16|3
747|20190826031325.529430|20190826031325.529461|20190826031325.529473|31|12|7|16|23
749|20190826031325.529456|20190826031325.529477|20190826031325.529486|21|9|26|16|13
751|20190826031325.529472|20190826031325.529483|20190826031325.529488|11|5|16|6|2
753|20190826031325.529482|20190826031325.529495|20190826031325.529503|13|8|10|12|15
755|20190826031325.529487|20190826031325.529508|20190826031325.529517|21|9|5|13|14
757|20190826031325.529498|20190826031325.529519|20190826031325.529528|21|9|11|11|11
759|20190826031325.529506|20190826031325.529522|20190826031325.529531|16|9|8|3|3
761|20190826031325.529511|20190826031325.529522|20190826031325.529534|11|12|5|0|3
763|20190826031325.529519|20190826031325.529527|20190826031325.529536|8|9|8|5|2
765|20190826031325.529526|20190826031325.529544|20190826031325.529553|18|9|7|17|17
767|20190826031325.529540|20190826031325.529560|20190826031325.529568|20|8|14|16|15
769|20190826031325.529553|20190826031325.529575|20190826031325.529583|22|8|13|15|15
771|20190826031325.529564|20190826031325.529577|20190826031325.529586|13|9|11|2|3
773|20190826031325.529572|20190826031325.529593|20190826031325.529602|21|9|8|16|16
775|20190826031325.529585|20190826031325.529597|20190826031325.529604|12|7|13|4|2
777|20190826031325.529591|20190826031325.529606|20190826031325.529614|15|8|6|9|10
779|20190826031325.529604|20190826031325.529621|20190826031325.529629|17|8|13|15|15
781|20190826031325.529616|20190826031325.529638|20190826031325.529646|22|8|12|17|17
783|20190826031325.529624|20190826031325.529640|20190826031325.529648|16|8|8|2|2
785|20190826031325.529629|20190826031325.529645|20190826031325.529651|16|6|5|5|3
787|20190826031325.529634|20190826031325.529646|20190826031325.529653|12|7|5|1|2
789|20190826031325.529640|20190826031325.529656|20190826031325.529665|16|9|6|10|12
791|20190826031325.529648|20190826031325.529658|20190826031325.529667|10|9|8|2|2
793|20190826031325.529656|20190826031325.529685|20190826031325.529698|29|13|8|27|31
795|20190826031325.529680|20190826031325.529702|20190826031325.529711|22|9|24|17|13
797|20190826031325.529688|20190826031325.529705|20190826031325.529714|17|9|8|3|3
799|20190826031325.529694|20190826031325.529713|20190826031325.529716|19|3|6|8|2
801|20190826031325.529698|20190826031325.529714|20190826031325.529718|16|4|4|1|2
803|20190826031325.529705|20190826031325.529715|20190826031325.529720|10|5|7|1|2
805|20190826031325.529712|20190826031325.529722|20190826031325.529730|10|8|7|7|10
807|20190826031325.529719|20190826031325.529732|20190826031325.529740|13|8|7|10|10
809|20190826031325.529729|20190826031325.529751|20190826031325.529760|22|9|10|19|20
811|20190826031325.529735|20190826031325.529771|20190826031325.529779|36|8|6|20|19
813|20190826031325.529762|20190826031325.529780|20190826031325.529792|18|12|27|9|13
815|20190826031325.529770|20190826031325.529782|20190826031325.529795|12|13|8|2|3
817|20190826031325.529782|20190826031325.529799|20190826031325.529807|17|8|12|17|12
819|20190826031325.529794|20190826031325.529816|20190826031325.529825|22|9|12|17|18
821|20190826031325.529809|20190826031325.529832|20190826031325.529841|23|9|15|16|16
823|20190826031325.529820|20190826031325.529835|20190826031325.529843|15|8|11|3|2
825|20190826031325.529830|20190826031325.529848|20190826031325.529857|18|9|10|13|14
827|20190826031325.529844|20190826031325.529865|20190826031325.529873|21|8|14|17|16
829|20190826031325.529855|20190826031325.529867|20190826031325.529876|12|9|11|2|3
831|20190826031325.529866|20190826031325.529880|20190826031325.529889|14|9|11|13|13
833|20190826031325.529875|20190826031325.529899|20190826031325.529908|24|9|9|19|19
835|20190826031325.529891|20190826031325.529907|20190826031325.529911|16|4|16|8|3
837|20190826031325.529898|20190826031325.529908|20190826031325.529914|10|6|7|1|3
839|20190826031325.529908|20190826031325.529923|20190826031325.529932|15|9|10|15|18
841|20190826031325.529919|20190826031325.529939|20190826031325.529948|20|9|11|16|16
843|20190826031325.529932|20190826031325.529955|20190826031325.529964|23|9|13|16|16
845|20190826031325.529942|20190826031325.529957|20190826031325.529966|15|9|10|2|2
847|20190826031325.529952|20190826031325.529972|20190826031325.529981|20|9|10|15|15
849|20190826031325.529965|20190826031325.529977|20190826031325.529983|12|6|13|5|2
851|20190826031325.529971|20190826031325.529989|20190826031325.529997|18|8|6|12|14
853|20190826031325.529981|20190826031325.529991|20190826031325.530000|10|9|10|2|3
855|20190826031325.529988|20190826031325.530009|20190826031325.530017|21|8|7|18|17
857|20190826031325.530002|20190826031325.530017|20190826031325.530026|15|9|14|8|9
859|20190826031325.530015|20190826031325.530028|20190826031325.530036|13|8|13|11|10
861|20190826031325.530024|20190826031325.530038|20190826031325.530046|14|8|9|10|10
863|20190826031325.530031|20190826031325.530047|20190826031325.530056|16|9|7|9|10
865|20190826031325.530043|20190826031325.530057|20190826031325.530066|14|9|12|10|10
867|20190826031325.530051|20190826031325.530067|20190826031325.530075|16|8|8|10|9
869|20190826031325.530063|20190826031325.530076|20190826031325.530084|13|8|12|9|9
871|20190826031325.530070|20190826031325.530084|20190826031325.530091|14|7|7|8|7
873|20190826031325.530081|20190826031325.530090|20190826031325.530093|9|3|11|6|2
875|20190826031325.530089|20190826031325.530106|20190826031325.530114|17|8|8|16|21
877|20190826031325.530103|20190826031325.530125|20190826031325.530134|22|9|14|19|20
879|20190826031325.530117|20190826031325.530135|20190826031325.530144|18|9|14|10|10
881|20190826031325.530124|20190826031325.530140|20190826031325.530147|16|7|7|5|3
883|20190826031325.530134|20190826031325.530147|20190826031325.530156|13|9|10|7|9
885|20190826031325.530146|20190826031325.530162|20190826031325.530171|16|9|12|15|15
887|20190826031325.530158|20190826031325.530172|20190826031325.530180|14|8|12|10|9
889|20190826031325.530168|20190826031325.530181|20190826031325.530189|13|8|10|9|9
891|20190826031325.530175|20190826031325.530196|20190826031325.530204|21|8|7|15|15
893|20190826031325.530184|20190826031325.530198|20190826031325.530207|14|9|9|2|3
895|20190826031325.530193|20190826031325.530215|20190826031325.530223|22|8|9|17|16
897|20190826031325.530206|20190826031325.530223|20190826031325.530230|17|7|13|8|7
899|20190826031325.530214|20190826031325.530230|20190826031325.530239|16|9|8|7|9
901|20190826031325.530227|20190826031325.530247|20190826031325.530255|20|8|13|17|16
903|20190826031325.530240|20190826031325.530253|20190826031325.530258|13|5|13|6|3
905|20190826031325.530252|20190826031325.530265|20190826031325.530274|13|9|12|12|16
907|20190826031325.530257|20190826031325.530273|20190826031325.530280|16|7|5|8|6
909|20190826031325.530268|20190826031325.530283|20190826031325.530292|15|9|11|10|12
911|20190826031325.530276|20190826031325.530290|20190826031325.530295|14|5|8|7|3
913|20190826031325.530282|20190826031325.530292|20190826031325.530297|10|5|6|2|2
915|20190826031325.530292|20190826031325.530308|20190826031325.530316|16|8|10|16|19
917|20190826031325.530303|20190826031325.530322|20190826031325.530331|19|9|11|14|15
919|20190826031325.530313|20190826031325.530325|20190826031325.530333|12|8|10|3|2
921|20190826031325.530321|20190826031325.530338|20190826031325.530351|17|13|8|13|18
923|20190826031325.530333|20190826031325.530357|20190826031325.530365|24|8|12|19|14
925|20190826031325.530353|20190826031325.530373|20190826031325.530381|20|8|20|16|16
927|20190826031325.530360|20190826031325.530375|20190826031325.530384|15|9|7|2|3
929|20190826031325.530370|20190826031325.530390|20190826031325.530416|20|26|10|15|32
931|20190826031325.530382|20190826031325.530419|20190826031325.530427|37|8|12|29|11
933|20190826031325.530389|20190826031325.530421|20190826031325.530430|32|9|7|2|3
935|20190826031325.530430|20190826031325.530457|20190826031325.530465|27|8|41|36|35
937|20190826031325.530437|20190826031325.530459|20190826031325.530468|22|9|7|2|3
939|20190826031325.530449|20190826031325.530468|20190826031325.530477|19|9|12|9|9
941|20190826031325.530461|20190826031325.530477|20190826031325.530486|16|9|12|9|9
943|20190826031325.530474|20190826031325.530493|20190826031325.530502|19|9|13|16|16
945|20190826031325.530480|20190826031325.530496|20190826031325.530505|16|9|6|3|3
947|20190826031325.530493|20190826031325.530509|20190826031325.530518|16|9|13|13|13
949|20190826031325.530510|20190826031325.530534|20190826031325.530543|24|9|17|25|25
951|20190826031325.530528|20190826031325.530552|20190826031325.530560|24|8|18|18|17
953|20190826031325.530544|20190826031325.530560|20190826031325.530566|16|6|16|8|6
955|20190826031325.530551|20190826031325.530566|20190826031325.530575|15|9|7|6|9
957|20190826031325.530563|20190826031325.530583|20190826031325.530592|20|9|12|17|17
959|20190826031325.530576|20190826031325.530600|20190826031325.530609|24|9|13|17|17
961|20190826031325.530587|20190826031325.530603|20190826031325.530611|16|8|11|3|2
963|20190826031325.530596|20190826031325.530618|20190826031325.530626|22|8|9|15|15
965|20190826031325.530609|20190826031325.530622|20190826031325.530629|13|7|13|4|3
967|20190826031325.530616|20190826031325.530625|20190826031325.530631|9|6|7|3|2
969|20190826031325.530626|20190826031325.530643|20190826031325.530651|17|8|10|18|20
971|20190826031325.530635|20190826031325.530655|20190826031325.530664|20|9|9|12|13
973|20190826031325.530646|20190826031325.530658|20190826031325.530667|12|9|11|3|3
975|20190826031325.530652|20190826031325.530665|20190826031325.530669|13|4|6|7|2
977|20190826031325.530660|20190826031325.530682|20190826031325.530690|22|8|8|17|21
979|20190826031325.530668|20190826031325.530684|20190826031325.530692|16|8|8|2|2
981|20190826031325.530673|20190826031325.530689|20190826031325.530698|16|9|5|5|6
983|20190826031325.530677|20190826031325.530690|20190826031325.530702|13|12|4|1|4
985|20190826031325.530684|20190826031325.530700|20190826031325.530705|16|5|7|10|3
987|20190826031325.530690|20190826031325.530701|20190826031325.530707|11|6|6|1|2
989|20190826031325.530699|20190826031325.530716|20190826031325.530725|17|9|9|15|18
991|20190826031325.530711|20190826031325.530734|20190826031325.530742|23|8|12|18|17
993|20190826031325.530736|20190826031325.530757|20190826031325.530766|21|9|25|23|24
995|20190826031325.530747|20190826031325.530759|20190826031325.530768|12|9|11|2|2
997|20190826031325.530759|20190826031325.530770|20190826031325.530778|11|8|12|11|10
999|20190826031325.530772|20190826031325.530806|20190826031325.530815|34|9|13|36|37
1001|20190826031325.530802|20190826031325.530823|20190826031325.530832|21|9|30|17|17
1003|20190826031325.530816|20190826031325.530833|20190826031325.530842|17|9|14|10|10
1005|20190826031325.530822|20190826031325.530841|20190826031325.530850|19|9|6|8|8
1007|20190826031325.530833|20190826031325.530849|20190826031325.530853|16|4|11|8|3
1009|20190826031325.530845|20190826031325.530865|20190826031325.530874|20|9|12|16|21
1011|20190826031325.530858|20190826031325.530881|20190826031325.530890|23|9|13|16|16
1013|20190826031325.530869|20190826031325.530884|20190826031325.530892|15|8|11|3|2
1015|20190826031325.530879|20190826031325.530898|20190826031325.530907|19|9|10|14|15
1017|20190826031325.530893|20190826031325.530905|20190826031325.530909|12|4|14|7|2
1019|20190826031325.530902|20190826031325.530916|20190826031325.530925|14|9|9|11|16
1021|20190826031325.530908|20190826031325.530925|20190826031325.530934|17|9|6|9|9
1023|20190826031325.530919|20190826031325.530928|20190826031325.530937|9|9|11|3|3
1025|20190826031325.530927|20190826031325.530943|20190826031325.530952|16|9|8|15|15
1027|20190826031325.530935|20190826031325.530958|20190826031325.530975|23|17|8|15|23
1029|20190826031325.530947|20190826031325.530961|20190826031325.530977|14|16|12|3|2
1031|20190826031325.530955|20190826031325.530984|20190826031325.530993|29|9|8|23|16
1033|20190826031325.530978|20190826031325.530994|20190826031325.531003|16|9|23|10|10
1035|20190826031325.530987|20190826031325.530997|20190826031325.531007|10|10|9|3|4
1037|20190826031325.530995|20190826031325.531011|20190826031325.531020|16|9|8|14|13
1039|20190826031325.531004|20190826031325.531025|20190826031325.531041|21|16|9|14|21
